part_family,operation_id,machine,time_per_unit
PF10,OP010,M52,8.32210498543525
PF10,OP010,M53,8.191735270860054
PF10,OP010,M54,8.063407859585308
PF10,OP010,M55,7.937090757962905
PF10,OP010,M56,7.812752473540397
PF10,OP010,M57,7.690362007209498
PF10,OP010,M58,7.569888845477644
PF10,OP010,M59,7.451302952860567
PF10,OP010,M60,7.334574764394086
PF10,OP010,M61,7.219675178263177
PF10,OP010,M62,7.10657554854653
PF10,OP010,M63,6.995247678074754
PF10,OP010,M64,6.8856638114004625
PF10,OP020,M45,4.647336970913132
PF10,OP020,M46,4.57453423705036
PF10,OP020,M47,4.502871992480933
PF10,OP020,M48,4.432332370900124
PF10,OP020,M49,4.362897785887324
PF10,OP020,M50,4.294550926521535
PF10,OP020,M51,4.227274753065528
PF10,OP020,M52,4.161052492717625
PF10,OP020,M53,4.095867635430027
PF10,OP020,M54,4.031703929792654
PF10,OP020,M55,3.9685453789814527
PF10,OP020,M56,3.9063762367701984
PF10,OP020,M57,3.845181003604749
PF10,OP020,M58,3.784944422738822
PF10,OP020,M59,3.7256514764302837
PF10,OP020,M60,3.667287382197043
PF10,OP020,M61,3.6098375891315886
PF10,OP020,M62,3.553287774273265
PF10,OP020,M63,3.497623839037377
PF10,OP020,M64,3.4428319057002312
PF10,OP030,M01,13.361093791375255
PF10,OP030,M02,13.268201278391636
PF10,OP030,M03,13.175954597186697
PF10,OP030,M04,13.08434925763876
PF10,OP030,M05,12.993380800843552
PF10,OP030,M06,12.90304479889717
PF10,OP030,M07,12.813336854680545
PF10,OP030,M08,12.724252601645418
PF10,OP030,M09,12.635787703601801
PF10,OP030,M10,12.547937854506904
PF10,OP030,M11,12.460698778255537
PF10,OP030,M12,12.37406622847198
PF10,OP030,M13,12.288035988303282
PF10,OP030,M14,12.202603870214006
PF10,OP030,M15,12.117765715782403
PF10,OP030,M16,12.033517395497995
PF10,OP030,M17,11.949854808560579
PF10,OP030,M18,11.866773882680606
PF10,OP030,M19,11.784270573880981
PF10,OP030,M20,11.702340866300203
PF10,OP030,M21,11.6209807719969
PF10,OP030,M22,11.540186330755722
PF10,OP030,M23,11.459953609894567
PF10,OP030,M24,11.38027870407316
PF10,OP030,M25,11.30115773510296
PF10,OP030,M26,11.22258685175839
PF10,OP030,M27,11.144562229589381
PF10,OP030,M28,11.067080070735203
PF10,OP030,M29,10.990136603739622
PF10,OP030,M30,10.91372808336731
PF10,OP030,M31,10.837850790421555
PF10,OP030,M32,10.762501031563216
PF10,OP030,M33,10.68767513913096
PF10,OP030,M34,10.613369470962738
PF10,OP030,M35,10.539580410218493
PF10,OP030,M36,10.466304365204113
PF10,OP030,M37,10.39353776919662
PF10,OP030,M38,10.321277080270532
PF10,OP030,M39,10.249518781125483
PF10,OP030,M40,10.178259378915003
PF10,OP030,M41,10.107495405076511
PF10,OP030,M42,10.037223415162478
PF10,OP030,M43,9.967439988672774
PF10,OP030,M44,9.898141728888165
PF11,OP010,M45,6.099629774323486
PF11,OP010,M46,6.004076186128597
PF11,OP010,M47,5.910019490131225
PF11,OP010,M48,5.8174362368064125
PF11,OP010,M49,5.726303343977113
PF11,OP010,M50,5.636598091059515
PF11,OP010,M51,5.548298113398505
PF11,OP010,M52,5.461381396691882
PF11,OP010,M53,5.375826271501911
PF11,OP010,M54,5.291611407852858
PF11,OP010,M55,5.208715809913157
PF11,OP010,M56,5.127118810760885
PF11,OP010,M57,5.046800067231233
PF11,OP010,M58,4.967739554844704
PF11,OP010,M59,4.889917562814747
PF11,OP010,M60,4.813314689133619
PF11,OP010,M61,4.7379118357352095
PF11,OP010,M62,4.663690203733661
PF11,OP010,M63,4.5906312887365575
PF11,OP010,M64,4.5187168762315535
PF11,OP020,M45,6.099629774323486
PF11,OP020,M46,6.004076186128597
PF11,OP020,M47,5.910019490131225
PF11,OP020,M48,5.8174362368064125
PF11,OP020,M49,5.726303343977113
PF11,OP020,M50,5.636598091059515
PF11,OP020,M51,5.548298113398505
PF11,OP020,M52,5.461381396691882
PF11,OP020,M53,5.375826271501911
PF11,OP020,M54,5.291611407852858
PF11,OP020,M55,5.208715809913157
PF11,OP020,M56,5.127118810760885
PF11,OP020,M57,5.046800067231233
PF11,OP020,M58,4.967739554844704
PF11,OP020,M59,4.889917562814747
PF11,OP020,M60,4.813314689133619
PF11,OP020,M61,4.7379118357352095
PF11,OP020,M62,4.663690203733661
PF11,OP020,M63,4.5906312887365575
PF11,OP020,M64,4.5187168762315535
PF11,OP030,M01,23.236684854565663
PF11,OP030,M02,23.07513265807241
PF11,OP030,M03,22.91470364728121
PF11,OP030,M04,22.7553900132848
PF11,OP030,M05,22.59718400146705
PF11,OP030,M06,22.440077911125513
PF11,OP030,M07,22.2840640950966
PF11,OP030,M08,22.129134959383336
PF11,OP030,M09,21.97528296278574
PF11,OP030,M10,21.822500616533745
PF11,OP030,M11,21.670780483922673
PF11,OP030,M12,21.52011517995127
PF11,OP030,M13,21.37049737096223
PF11,OP030,M14,21.221919774285226
PF11,OP030,M15,21.07437515788244
PF11,OP030,M16,20.927856339996513
PF11,OP030,M17,20.782356188801007
PF11,OP030,M18,20.63786762205323
PF11,OP030,M19,20.49438360674953
PF11,OP030,M20,20.35189715878296
PF11,OP030,M21,20.210401342603305
PF11,OP030,M22,20.069889270879518
PF11,OP030,M23,19.930354104164465
PF11,OP030,M24,19.791789050562016
PF11,OP030,M25,19.65418736539645
PF11,OP030,M26,19.517542350884156
PF11,OP030,M27,19.38184735580762
PF11,OP030,M28,19.247095775191656
PF11,OP030,M29,19.11328104998195
PF11,OP030,M30,18.980396666725756
PF11,OP030,M31,18.848436157254877
PF11,OP030,M32,18.71739309837081
PF11,OP030,M33,18.587261111532104
PF11,OP030,M34,18.458033862543893
PF11,OP030,M35,18.329705061249552
PF11,OP030,M36,18.202268461224545
PF11,OP030,M37,18.075717859472384
PF11,OP030,M38,17.950047096122663
PF11,OP030,M39,17.825250054131274
PF11,OP030,M40,17.701320658982613
PF11,OP030,M41,17.57825287839393
PF11,OP030,M42,17.4560407220217
PF11,OP030,M43,17.334678241170042
PF11,OP030,M44,17.214159528501156
PF11,OP040,M01,2.0332099247744955
PF11,OP040,M02,2.0190741075813357
PF11,OP040,M03,2.005036569137106
PF11,OP040,M04,1.99109662616242
PF11,OP040,M05,1.9772536001283667
PF11,OP040,M06,1.9635068172234824
PF11,OP040,M07,1.9498556083209524
PF11,OP040,M08,1.9362993089460419
PF11,OP040,M09,1.9228372592437524
PF11,OP040,M10,1.9094688039467025
PF11,OP040,M11,1.8961932923432339
PF11,OP040,M12,1.883010078245736
PF11,OP040,M13,1.869918519959195
PF11,OP040,M14,1.8569179802499574
PF11,OP040,M15,1.8440078263147135
PF11,OP040,M16,1.8311874297496948
PF11,OP040,M17,1.818456166520088
PF11,OP040,M18,1.8058134169296574
PF11,OP040,M19,1.793258565590584
PF11,OP040,M20,1.780791001393509
PF11,OP040,M21,1.768410117477789
PF11,OP040,M22,1.7561153112019579
PF11,OP040,M23,1.7439059841143907
PF11,OP040,M24,1.7317815419241764
PF11,OP040,M25,1.7197413944721895
PF11,OP040,M26,1.7077849557023637
PF11,OP040,M27,1.6959116436331665
PF11,OP040,M28,1.68412088032927
PF11,OP040,M29,1.6724120918734207
PF11,OP040,M30,1.660784708338504
PF11,OP040,M31,1.649238163759802
PF11,OP040,M32,1.637771896107446
PF11,OP040,M33,1.6263853472590593
PF11,OP040,M34,1.6150779629725907
PF11,OP040,M35,1.6038491928593357
PF11,OP040,M36,1.5926984903571477
PF11,OP040,M37,1.5816253127038336
PF11,OP040,M38,1.5706291209107333
PF11,OP040,M39,1.5597093797364865
PF11,OP040,M40,1.5488655576609787
PF11,OP040,M41,1.538097126859469
PF11,OP040,M42,1.527403563176899
PF11,OP040,M43,1.5167843461023787
PF11,OP040,M44,1.5062389587438512
PF11,OP050,M01,2.0332099247744955
PF11,OP050,M02,2.0190741075813357
PF11,OP050,M03,2.005036569137106
PF11,OP050,M04,1.99109662616242
PF11,OP050,M05,1.9772536001283667
PF11,OP050,M06,1.9635068172234824
PF11,OP050,M07,1.9498556083209524
PF11,OP050,M08,1.9362993089460419
PF11,OP050,M09,1.9228372592437524
PF11,OP050,M10,1.9094688039467025
PF11,OP050,M11,1.8961932923432339
PF11,OP050,M12,1.883010078245736
PF11,OP050,M13,1.869918519959195
PF11,OP050,M14,1.8569179802499574
PF11,OP050,M15,1.8440078263147135
PF11,OP050,M16,1.8311874297496948
PF11,OP050,M17,1.818456166520088
PF11,OP050,M18,1.8058134169296574
PF11,OP050,M19,1.793258565590584
PF11,OP050,M20,1.780791001393509
PF11,OP050,M21,1.768410117477789
PF11,OP050,M22,1.7561153112019579
PF11,OP050,M23,1.7439059841143907
PF11,OP050,M24,1.7317815419241764
PF11,OP050,M25,1.7197413944721895
PF11,OP050,M26,1.7077849557023637
PF11,OP050,M27,1.6959116436331665
PF11,OP050,M28,1.68412088032927
PF11,OP050,M29,1.6724120918734207
PF11,OP050,M30,1.660784708338504
PF11,OP050,M31,1.649238163759802
PF11,OP050,M32,1.637771896107446
PF11,OP050,M33,1.6263853472590593
PF11,OP050,M34,1.6150779629725907
PF11,OP050,M35,1.6038491928593357
PF11,OP050,M36,1.5926984903571477
PF11,OP050,M37,1.5816253127038336
PF11,OP050,M38,1.5706291209107333
PF11,OP050,M39,1.5597093797364865
PF11,OP050,M40,1.5488655576609787
PF11,OP050,M41,1.538097126859469
PF11,OP050,M42,1.527403563176899
PF11,OP050,M43,1.5167843461023787
PF11,OP050,M44,1.5062389587438512
PF12,OP010,M45,2.323668485456566
PF12,OP010,M46,2.28726711852518
PF12,OP010,M47,2.2514359962404664
PF12,OP010,M48,2.216166185450062
PF12,OP010,M49,2.181448892943662
PF12,OP010,M50,2.1472754632607676
PF12,OP010,M51,2.113637376532764
PF12,OP010,M52,2.0805262463588123
PF12,OP010,M53,2.0479338177150135
PF12,OP010,M54,2.015851964896327
PF12,OP010,M55,1.9842726894907263
PF12,OP010,M56,1.9531881183850992
PF12,OP010,M57,1.9225905018023746
PF12,OP010,M58,1.892472211369411
PF12,OP010,M59,1.8628257382151419
PF12,OP010,M60,1.8336436910985214
PF12,OP010,M61,1.8049187945657943
PF12,OP010,M62,1.7766438871366326
PF12,OP010,M63,1.7488119195186884
PF12,OP010,M64,1.7214159528501156
PF12,OP020,M45,2.323668485456566
PF12,OP020,M46,2.28726711852518
PF12,OP020,M47,2.2514359962404664
PF12,OP020,M48,2.216166185450062
PF12,OP020,M49,2.181448892943662
PF12,OP020,M50,2.1472754632607676
PF12,OP020,M51,2.113637376532764
PF12,OP020,M52,2.0805262463588123
PF12,OP020,M53,2.0479338177150135
PF12,OP020,M54,2.015851964896327
PF12,OP020,M55,1.9842726894907263
PF12,OP020,M56,1.9531881183850992
PF12,OP020,M57,1.9225905018023746
PF12,OP020,M58,1.892472211369411
PF12,OP020,M59,1.8628257382151419
PF12,OP020,M60,1.8336436910985214
PF12,OP020,M61,1.8049187945657943
PF12,OP020,M62,1.7766438871366326
PF12,OP020,M63,1.7488119195186884
PF12,OP020,M64,1.7214159528501156
PF12,OP030,M45,10.456508184554549
PF12,OP030,M46,10.29270203336331
PF12,OP030,M47,10.131461983082099
PF12,OP030,M48,9.972747834525277
PF12,OP030,M49,9.81652001824648
PF12,OP030,M50,9.662739584673455
PF12,OP030,M51,9.511368194397438
PF12,OP030,M52,9.362368108614655
PF12,OP030,M53,9.21570217971756
PF12,OP030,M54,9.07133384203347
PF12,OP030,M55,8.92922710270827
PF12,OP030,M56,8.789346532732946
PF12,OP030,M57,8.651657258110687
PF12,OP030,M58,8.51612495116235
PF12,OP030,M59,8.382715821968139
PF12,OP030,M60,8.251396609943347
PF12,OP030,M61,8.122134575546074
PF12,OP030,M62,7.994897492114847
PF12,OP030,M63,7.869653637834098
PF12,OP030,M64,7.74637178782552
PF12,OP040,M45,5.809171213641416
PF12,OP040,M46,5.71816779631295
PF12,OP040,M47,5.628589990601166
PF12,OP040,M48,5.540415463625155
PF12,OP040,M49,5.453622232359155
PF12,OP040,M50,5.368188658151919
PF12,OP040,M51,5.284093441331909
PF12,OP040,M52,5.20131561589703
PF12,OP040,M53,5.119834544287534
PF12,OP040,M54,5.039629912240817
PF12,OP040,M55,4.960681723726816
PF12,OP040,M56,4.882970295962748
PF12,OP040,M57,4.806476254505936
PF12,OP040,M58,4.731180528423527
PF12,OP040,M59,4.657064345537854
PF12,OP040,M60,4.584109227746303
PF12,OP040,M61,4.512296986414485
PF12,OP040,M62,4.441609717841581
PF12,OP040,M63,4.372029798796721
PF12,OP040,M64,4.303539882125289
PF12,OP050,M45,2.323668485456566
PF12,OP050,M46,2.28726711852518
PF12,OP050,M47,2.2514359962404664
PF12,OP050,M48,2.216166185450062
PF12,OP050,M49,2.181448892943662
PF12,OP050,M50,2.1472754632607676
PF12,OP050,M51,2.113637376532764
PF12,OP050,M52,2.0805262463588123
PF12,OP050,M53,2.0479338177150135
PF12,OP050,M54,2.015851964896327
PF12,OP050,M55,1.9842726894907263
PF12,OP050,M56,1.9531881183850992
PF12,OP050,M57,1.9225905018023746
PF12,OP050,M58,1.892472211369411
PF12,OP050,M59,1.8628257382151419
PF12,OP050,M60,1.8336436910985214
PF12,OP050,M61,1.8049187945657943
PF12,OP050,M62,1.7766438871366326
PF12,OP050,M63,1.7488119195186884
PF12,OP050,M64,1.7214159528501156
PF12,OP060,M45,1.161834242728283
PF12,OP060,M46,1.14363355926259
PF12,OP060,M47,1.1257179981202332
PF12,OP060,M48,1.108083092725031
PF12,OP060,M49,1.090724446471831
PF12,OP060,M50,1.0736377316303838
PF12,OP060,M51,1.056818688266382
PF12,OP060,M52,1.0402631231794062
PF12,OP060,M53,1.0239669088575067
PF12,OP060,M54,1.0079259824481634
PF12,OP060,M55,0.9921363447453632
PF12,OP060,M56,0.9765940591925496
PF12,OP060,M57,0.9612952509011873
PF12,OP060,M58,0.9462361056847055
PF12,OP060,M59,0.9314128691075709
PF12,OP060,M60,0.9168218455492607
PF12,OP060,M61,0.9024593972828971
PF12,OP060,M62,0.8883219435683163
PF12,OP060,M63,0.8744059597593442
PF12,OP060,M64,0.8607079764250578
PF12,OP070,M45,1.7427513640924246
PF12,OP070,M46,1.715450338893885
PF12,OP070,M47,1.68857699718035
PF12,OP070,M48,1.6621246390875464
PF12,OP070,M49,1.6360866697077465
PF12,OP070,M50,1.6104565974455756
PF12,OP070,M51,1.5852280323995729
PF12,OP070,M52,1.5603946847691093
PF12,OP070,M53,1.5359503632862601
PF12,OP070,M54,1.5118889736722452
PF12,OP070,M55,1.488204517118045
PF12,OP070,M56,1.4648910887888245
PF12,OP070,M57,1.441942876351781
PF12,OP070,M58,1.4193541585270582
PF12,OP070,M59,1.3971193036613563
PF12,OP070,M60,1.375232768323891
PF12,OP070,M61,1.3536890959243457
PF12,OP070,M62,1.3324829153524744
PF12,OP070,M63,1.3116089396390163
PF12,OP070,M64,1.2910619646375867
PF12,OP080,M45,2.323668485456566
PF12,OP080,M46,2.28726711852518
PF12,OP080,M47,2.2514359962404664
PF12,OP080,M48,2.216166185450062
PF12,OP080,M49,2.181448892943662
PF12,OP080,M50,2.1472754632607676
PF12,OP080,M51,2.113637376532764
PF12,OP080,M52,2.0805262463588123
PF12,OP080,M53,2.0479338177150135
PF12,OP080,M54,2.015851964896327
PF12,OP080,M55,1.9842726894907263
PF12,OP080,M56,1.9531881183850992
PF12,OP080,M57,1.9225905018023746
PF12,OP080,M58,1.892472211369411
PF12,OP080,M59,1.8628257382151419
PF12,OP080,M60,1.8336436910985214
PF12,OP080,M61,1.8049187945657943
PF12,OP080,M62,1.7766438871366326
PF12,OP080,M63,1.7488119195186884
PF12,OP080,M64,1.7214159528501156
PF12,OP090,M45,3.485502728184849
PF12,OP090,M46,3.43090067778777
PF12,OP090,M47,3.3771539943607
PF12,OP090,M48,3.3242492781750927
PF12,OP090,M49,3.272173339415493
PF12,OP090,M50,3.220913194891151
PF12,OP090,M51,3.1704560647991458
PF12,OP090,M52,3.1207893695382185
PF12,OP090,M53,3.0719007265725202
PF12,OP090,M54,3.0237779473444903
PF12,OP090,M55,2.97640903423609
PF12,OP090,M56,2.929782177577649
PF12,OP090,M57,2.883885752703562
PF12,OP090,M58,2.8387083170541163
PF12,OP090,M59,2.7942386073227126
PF12,OP090,M60,2.750465536647782
PF12,OP090,M61,2.7073781918486914
PF12,OP090,M62,2.664965830704949
PF12,OP090,M63,2.6232178792780325
PF12,OP090,M64,2.5821239292751734
PF12,OP100,M45,2.323668485456566
PF12,OP100,M46,2.28726711852518
PF12,OP100,M47,2.2514359962404664
PF12,OP100,M48,2.216166185450062
PF12,OP100,M49,2.181448892943662
PF12,OP100,M50,2.1472754632607676
PF12,OP100,M51,2.113637376532764
PF12,OP100,M52,2.0805262463588123
PF12,OP100,M53,2.0479338177150135
PF12,OP100,M54,2.015851964896327
PF12,OP100,M55,1.9842726894907263
PF12,OP100,M56,1.9531881183850992
PF12,OP100,M57,1.9225905018023746
PF12,OP100,M58,1.892472211369411
PF12,OP100,M59,1.8628257382151419
PF12,OP100,M60,1.8336436910985214
PF12,OP100,M61,1.8049187945657943
PF12,OP100,M62,1.7766438871366326
PF12,OP100,M63,1.7488119195186884
PF12,OP100,M64,1.7214159528501156
PF12,OP110,M01,16.846596519560105
PF12,OP110,M02,16.729471177102496
PF12,OP110,M03,16.61316014427888
PF12,OP110,M04,16.49765775963148
PF12,OP110,M05,16.38295840106361
PF12,OP110,M06,16.269056485565997
PF12,OP110,M07,16.155946468945032
PF12,OP110,M08,16.043622845552918
PF12,OP110,M09,15.932080148019661
PF12,OP110,M10,15.821312946986964
PF12,OP110,M11,15.711315850843937
PF12,OP110,M12,15.60208350546467
PF12,OP110,M13,15.493610593947617
PF12,OP110,M14,15.38589183635679
PF12,OP110,M15,15.27892198946477
PF12,OP110,M16,15.172695846497472
PF12,OP110,M17,15.06720823688073
PF12,OP110,M18,14.96245402598859
PF12,OP110,M19,14.85842811489341
PF12,OP110,M20,14.755125440117647
PF12,OP110,M21,14.652540973387396
PF12,OP110,M22,14.550669721387651
PF12,OP110,M23,14.449506725519237
PF12,OP110,M24,14.349047061657462
PF12,OP110,M25,14.249285839912426
PF12,OP110,M26,14.150218204391013
PF12,OP110,M27,14.051839332960522
PF12,OP110,M28,13.954144437013952
PF12,OP110,M29,13.857128761236913
PF12,OP110,M30,13.760787583376175
PF12,OP110,M31,13.665116214009787
PF12,OP110,M32,13.570109996318838
PF12,OP110,M33,13.475764305860777
PF12,OP110,M34,13.382074550344322
PF12,OP110,M35,13.289036169405925
PF12,OP110,M36,13.196644634387795
PF12,OP110,M37,13.104895448117478
PF12,OP110,M38,13.013784144688932
PF12,OP110,M39,12.923306289245174
PF12,OP110,M40,12.833457477762394
PF12,OP110,M41,12.7442333368356
PF12,OP110,M42,12.655629523465734
PF12,OP110,M43,12.567641724848281
PF12,OP110,M44,12.480265658163338
PF13,OP010,M45,2.323668485456566
PF13,OP010,M46,2.28726711852518
PF13,OP010,M47,2.2514359962404664
PF13,OP010,M48,2.216166185450062
PF13,OP010,M49,2.181448892943662
PF13,OP010,M50,2.1472754632607676
PF13,OP010,M51,2.113637376532764
PF13,OP010,M52,2.0805262463588123
PF13,OP010,M53,2.0479338177150135
PF13,OP010,M54,2.015851964896327
PF13,OP010,M55,1.9842726894907263
PF13,OP010,M56,1.9531881183850992
PF13,OP010,M57,1.9225905018023746
PF13,OP010,M58,1.892472211369411
PF13,OP010,M59,1.8628257382151419
PF13,OP010,M60,1.8336436910985214
PF13,OP010,M61,1.8049187945657943
PF13,OP010,M62,1.7766438871366326
PF13,OP010,M63,1.7488119195186884
PF13,OP010,M64,1.7214159528501156
PF13,OP020,M45,2.323668485456566
PF13,OP020,M46,2.28726711852518
PF13,OP020,M47,2.2514359962404664
PF13,OP020,M48,2.216166185450062
PF13,OP020,M49,2.181448892943662
PF13,OP020,M50,2.1472754632607676
PF13,OP020,M51,2.113637376532764
PF13,OP020,M52,2.0805262463588123
PF13,OP020,M53,2.0479338177150135
PF13,OP020,M54,2.015851964896327
PF13,OP020,M55,1.9842726894907263
PF13,OP020,M56,1.9531881183850992
PF13,OP020,M57,1.9225905018023746
PF13,OP020,M58,1.892472211369411
PF13,OP020,M59,1.8628257382151419
PF13,OP020,M60,1.8336436910985214
PF13,OP020,M61,1.8049187945657943
PF13,OP020,M62,1.7766438871366326
PF13,OP020,M63,1.7488119195186884
PF13,OP020,M64,1.7214159528501156
PF13,OP030,M45,4.066419849548991
PF13,OP030,M46,4.002717457419065
PF13,OP030,M47,3.9400129934208166
PF13,OP030,M48,3.878290824537608
PF13,OP030,M49,3.817535562651409
PF13,OP030,M50,3.7577320607063434
PF13,OP030,M51,3.6988654089323365
PF13,OP030,M52,3.6409209311279214
PF13,OP030,M53,3.583884181001274
PF13,OP030,M54,3.527740938568572
PF13,OP030,M55,3.472477206608771
PF13,OP030,M56,3.418079207173924
PF13,OP030,M57,3.3645333781541558
PF13,OP030,M58,3.3118263698964694
PF13,OP030,M59,3.2599450418764984
PF13,OP030,M60,3.2088764594224126
PF13,OP030,M61,3.15860789049014
PF13,OP030,M62,3.109126802489107
PF13,OP030,M63,3.0604208591577047
PF13,OP030,M64,3.0124779174877023
PF13,OP040,M45,5.2282540922772744
PF13,OP040,M46,5.146351016681655
PF13,OP040,M47,5.0657309915410496
PF13,OP040,M48,4.986373917262639
PF13,OP040,M49,4.90826000912324
PF13,OP040,M50,4.831369792336727
PF13,OP040,M51,4.755684097198719
PF13,OP040,M52,4.6811840543073275
PF13,OP040,M53,4.60785108985878
PF13,OP040,M54,4.535666921016735
PF13,OP040,M55,4.464613551354135
PF13,OP040,M56,4.394673266366473
PF13,OP040,M57,4.325828629055343
PF13,OP040,M58,4.258062475581175
PF13,OP040,M59,4.1913579109840695
PF13,OP040,M60,4.125698304971674
PF13,OP040,M61,4.061067287773037
PF13,OP040,M62,3.9974487460574233
PF13,OP040,M63,3.934826818917049
PF13,OP040,M64,3.87318589391276
PF13,OP050,M65,4.647336970913132
PF13,OP050,M66,3.4428319057002312
PF13,OP060,M65,5.2282540922772744
PF13,OP060,M66,3.87318589391276
PF13,OP070,M45,4.647336970913132
PF13,OP070,M46,4.57453423705036
PF13,OP070,M47,4.502871992480933
PF13,OP070,M48,4.432332370900124
PF13,OP070,M49,4.362897785887324
PF13,OP070,M50,4.294550926521535
PF13,OP070,M51,4.227274753065528
PF13,OP070,M52,4.161052492717625
PF13,OP070,M53,4.095867635430027
PF13,OP070,M54,4.031703929792654
PF13,OP070,M55,3.9685453789814527
PF13,OP070,M56,3.9063762367701984
PF13,OP070,M57,3.845181003604749
PF13,OP070,M58,3.784944422738822
PF13,OP070,M59,3.7256514764302837
PF13,OP070,M60,3.667287382197043
PF13,OP070,M61,3.6098375891315886
PF13,OP070,M62,3.553287774273265
PF13,OP070,M63,3.497623839037377
PF13,OP070,M64,3.4428319057002312
PF14,OP010,M01,17.427513640924246
PF14,OP010,M02,17.306349493554308
PF14,OP010,M03,17.186027735460907
PF14,OP010,M04,17.0665425099636
PF14,OP010,M05,16.947888001100285
PF14,OP010,M06,16.830058433344135
PF14,OP010,M07,16.713048071322447
PF14,OP010,M08,16.596851219537502
PF14,OP010,M09,16.481462222089306
PF14,OP010,M10,16.36687546240031
PF14,OP010,M11,16.253085362942006
PF14,OP010,M12,16.140086384963453
PF14,OP010,M13,16.027873028221673
PF14,OP010,M14,15.916439830713921
PF14,OP010,M15,15.80578136841183
PF14,OP010,M16,15.695892254997386
PF14,OP010,M17,15.586767141600754
PF14,OP010,M18,15.478400716539921
PF14,OP010,M19,15.370787705062149
PF14,OP010,M20,15.26392286908722
PF14,OP010,M21,15.157801006952479
PF14,OP010,M22,15.052416953159637
PF14,OP010,M23,14.947765578123349
PF14,OP010,M24,14.843841787921512
PF14,OP010,M25,14.740640524047338
PF14,OP010,M26,14.638156763163117
PF14,OP010,M27,14.536385516855713
PF14,OP010,M28,14.435321831393743
PF14,OP010,M29,14.334960787486462
PF14,OP010,M30,14.235297500044318
PF14,OP010,M31,14.136327117941159
PF14,OP010,M32,14.038044823778108
PF14,OP010,M33,13.940445833649079
PF14,OP010,M34,13.84352539690792
PF14,OP010,M35,13.747278795937165
PF14,OP010,M36,13.65170134591841
PF14,OP010,M37,13.556788394604288
PF14,OP010,M38,13.462535322091998
PF14,OP010,M39,13.368937540598456
PF14,OP010,M40,13.275990494236959
PF14,OP010,M41,13.183689658795448
PF14,OP010,M42,13.092030541516277
PF14,OP010,M43,13.001008680877531
PF14,OP010,M44,12.910619646375867
PF14,OP020,M01,5.809171213641416
PF14,OP020,M02,5.768783164518102
PF14,OP020,M03,5.728675911820303
PF14,OP020,M04,5.6888475033212
PF14,OP020,M05,5.649296000366762
PF14,OP020,M06,5.610019477781378
PF14,OP020,M07,5.57101602377415
PF14,OP020,M08,5.532283739845834
PF14,OP020,M09,5.493820740696435
PF14,OP020,M10,5.455625154133436
PF14,OP020,M11,5.417695120980668
PF14,OP020,M12,5.380028794987817
PF14,OP020,M13,5.3426243427405575
PF14,OP020,M14,5.3054799435713065
PF14,OP020,M15,5.26859378947061
PF14,OP020,M16,5.231964084999128
PF14,OP020,M17,5.195589047200252
PF14,OP020,M18,5.159466905513307
PF14,OP020,M19,5.123595901687382
PF14,OP020,M20,5.08797428969574
PF14,OP020,M21,5.052600335650826
PF14,OP020,M22,5.0174723177198794
PF14,OP020,M23,4.982588526041116
PF14,OP020,M24,4.947947262640504
PF14,OP020,M25,4.913546841349112
PF14,OP020,M26,4.879385587721039
PF14,OP020,M27,4.845461838951905
PF14,OP020,M28,4.811773943797914
PF14,OP020,M29,4.7783202624954875
PF14,OP020,M30,4.745099166681439
PF14,OP020,M31,4.712109039313719
PF14,OP020,M32,4.679348274592702
PF14,OP020,M33,4.646815277883026
PF14,OP020,M34,4.614508465635973
PF14,OP020,M35,4.582426265312388
PF14,OP020,M36,4.550567115306136
PF14,OP020,M37,4.518929464868096
PF14,OP020,M38,4.487511774030666
PF14,OP020,M39,4.4563125135328185
PF14,OP020,M40,4.425330164745653
PF14,OP020,M41,4.394563219598482
PF14,OP020,M42,4.364010180505425
PF14,OP020,M43,4.333669560292511
PF14,OP020,M44,4.303539882125289
PF14,OP030,M01,55.76804365095759
PF14,OP030,M02,55.38031837937378
PF14,OP030,M03,54.99528875347491
PF14,OP030,M04,54.61293603188352
PF14,OP030,M05,54.233241603520916
PF14,OP030,M06,53.85618698670123
PF14,OP030,M07,53.48175382823184
PF14,OP030,M08,53.10992390252
PF14,OP030,M09,52.740679110685775
PF14,OP030,M10,52.374001479680985
PF14,OP030,M11,52.00987316141441
PF14,OP030,M12,51.64827643188305
PF14,OP030,M13,51.28919369030935
PF14,OP030,M14,50.932607458284544
PF14,OP030,M15,50.57850037891786
PF14,OP030,M16,50.226855215991634
PF14,OP030,M17,49.877654853122415
PF14,OP030,M18,49.53088229292775
PF14,OP030,M19,49.18652065619887
PF14,OP030,M20,48.84455318107911
PF14,OP030,M21,48.50496322224793
PF14,OP030,M22,48.16773425011084
PF14,OP030,M23,47.832849849994716
PF14,OP030,M24,47.50029372134884
PF14,OP030,M25,47.17004967695148
PF14,OP030,M26,46.842101642121975
PF14,OP030,M27,46.516433653938286
PF14,OP030,M28,46.19302986045998
PF14,OP030,M29,45.87187451995668
PF14,OP030,M30,45.552952000141815
PF14,OP030,M31,45.23624677741171
PF14,OP030,M32,44.92174343608995
PF14,OP030,M33,44.609426667677056
PF14,OP030,M34,44.29928127010534
PF14,OP030,M35,43.99129214699892
PF14,OP030,M36,43.685444306938905
PF14,OP030,M37,43.38172286273372
PF14,OP030,M38,43.0801130306944
