scenario_id,status,mean_flow_min,median_flow_min,p95_flow_min,mean_wip,mean_queue,machine_utilization,worker_available_utilization,setup_worker_utilization,mean_setup_wait_min,throughput_jobs_per_day,wip_slope_jobs_per_day,demand_sha256,peak_processing_machines,algorithm,seed,replication,arrival_scale,batch_scale,lambda_jobs_day,world_sha256,code_sha256,arrival_rate_realized
a1_b1,COMPLETE,3395.8841414264048,2861.8554943691342,6915.366136595445,35.986631706159045,6.215738992845452,0.4324923659333752,0.43786101016016354,0.19729101721939502,0.18488654781192576,10.666666666666666,,781ffc42f53d1cf7bb6c7d66b39b5bd1f931c27cd45e0b461aa2d4272d72e19e,34,SPT,20260911,1,1.0,1.0,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.333333333333334
a1_b1.25,COMPLETE,5163.4590450763135,4213.079659863179,11063.752766236372,34.32146888539904,5.896344557225712,0.41267182622361953,0.4518413761471344,0.19229401722906983,1.8704754449673895,9.666666666666666,,baa4ccd3f2c4770625c9a8b22d7684f58ce43ce9e7b9d8d652046a2aabd9adc1,35,FIFO,20260911,0,1.0,1.25,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.0
a1_b1.25,COMPLETE,5224.189942654955,4427.959593306662,11264.970928330207,34.02651388425626,5.930440394330829,0.4082676142587401,0.44548235869395986,0.19465725236579218,1.0707787215329219,9.666666666666666,,baa4ccd3f2c4770625c9a8b22d7684f58ce43ce9e7b9d8d652046a2aabd9adc1,33,SPT,20260911,0,1.0,1.25,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.0
a1_b1.25,COMPLETE,4492.562147420614,3663.1724697543723,8491.897664360768,41.08928388283627,7.569583118473785,0.48604025083355806,0.49307263049099287,0.19230778003718338,1.7140113308902183,9.333333333333334,,d241621a40632591192ec01b6f358dd95dfc9fbfb1314b1123029e7f730b6022,42,FIFO,20260911,1,1.0,1.25,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.333333333333334
a1_b1.25,COMPLETE,4563.517444151171,3821.484344263654,8583.848591343598,40.56929357202683,7.868001227815495,0.47456402507739437,0.4842689889926991,0.20768847379093697,1.589588379444649,9.333333333333334,,d241621a40632591192ec01b6f358dd95dfc9fbfb1314b1123029e7f730b6022,39,SPT,20260911,1,1.0,1.25,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.333333333333334
a1_b1.5,COMPLETE,6506.69967136702,5795.404416229963,13934.509532029313,39.09065192252332,7.9660466679915976,0.4512260397391591,0.49848295028753326,0.18781509120741147,1.1171365788919445,6.666666666666667,,61f2be23e0156907c7e9cc86e6b7c8629e482fe5ec9b5f36ec74285c46028366,40,FIFO,20260911,0,1.0,1.5,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.0
a1_b1.5,COMPLETE,6635.172202225864,5500.708505000521,14262.797219180202,38.586987040467505,8.664255816368135,0.4337963529250875,0.4848452685099804,0.19720872780724738,1.4930727353794702,7.333333333333333,,61f2be23e0156907c7e9cc86e6b7c8629e482fe5ec9b5f36ec74285c46028366,37,SPT,20260911,0,1.0,1.5,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.0
a1_b1.5,COMPLETE,5675.041160426764,4774.769644410566,10343.455643936535,45.53474735315348,9.53070687667855,0.5224766662172087,0.5262544781493017,0.21342860338662406,3.07104624591275,7.0,,7aad7aeda7926dc31c125660c59df699ee00c799d4328278a55e979d371fcf83,44,FIFO,20260911,1,1.0,1.5,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.333333333333334
a1_b1.5,COMPLETE,5803.309869508356,4682.008589872867,10433.54481943961,44.93305504638384,10.163051885808468,0.5045265663483789,0.5146946402317417,0.20804213064788643,2.843122905536871,7.666666666666667,,7aad7aeda7926dc31c125660c59df699ee00c799d4328278a55e979d371fcf83,45,SPT,20260911,1,1.0,1.5,12.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,12.333333333333334
a1.25_b0.5,COMPLETE,1701.9039546847725,1511.1547217821362,3187.068265950135,23.97441704790862,3.2316494670009814,0.30152873074501774,0.3153283632256474,0.18746190253025635,1.6486778997020248,17.333333333333332,,21b21fe5b3331f25a25c27e690c18a794606ff742d760a5836e1f20458a81973,26,FIFO,20260911,0,1.25,0.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b0.5,COMPLETE,1712.2517698702457,1510.682384857335,3191.478760256704,23.913393000318123,3.381339304946376,0.2990288593053838,0.31094195734077545,0.18375034555017292,0.4416223906489231,16.666666666666668,,21b21fe5b3331f25a25c27e690c18a794606ff742d760a5836e1f20458a81973,26,SPT,20260911,0,1.25,0.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b0.5,COMPLETE,1694.0438355058395,1412.4186284326524,3444.5754153552316,25.638360799238377,3.686353351910895,0.3201883425957104,0.31722866814705375,0.1880565975366921,3.5244940089291177,22.0,,1619b267fa7bbd7f515c0ce9e8f78e167cbcb8461bf866d3aef5fdd7d4b52d5b,32,FIFO,20260911,1,1.25,0.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b0.5,COMPLETE,1707.18354404383,1441.1754891404344,3459.878563479198,25.64819405377463,3.7534821012049875,0.31945318501027137,0.3152399288441612,0.19481836216789777,0.9789944487264546,21.333333333333332,,1619b267fa7bbd7f515c0ce9e8f78e167cbcb8461bf866d3aef5fdd7d4b52d5b,32,SPT,20260911,1,1.25,0.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b0.75,COMPLETE,2759.5613042970226,2419.3988180467677,5556.830277270432,34.0117326025404,5.891501152280446,0.40830405545676157,0.4361541804298286,0.2371466546603386,2.0263102590451063,15.666666666666666,,a6e903d1dcaa5b51b07e766a701f7a247faca25b018d4148bf59285e1f55bb14,35,FIFO,20260911,0,1.25,0.75,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b0.75,COMPLETE,2774.3361859264983,2485.1762904687803,5850.897415027236,33.597278420124645,5.70978736045089,0.4050771468010005,0.43185992118690064,0.23523140640244877,1.4998207090050726,15.333333333333334,,a6e903d1dcaa5b51b07e766a701f7a247faca25b018d4148bf59285e1f55bb14,36,SPT,20260911,0,1.25,0.75,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b0.75,COMPLETE,2745.363026466111,2296.061485853971,5560.360737224787,38.334009640775896,6.7345829646626,0.4588916444380305,0.4603077223043641,0.195442685973798,1.9865894785928049,17.666666666666668,,5bb2ce88ff86a53c071de5c2cbfbc2ef56fdd72730186dfbc339e35d1df3722b,39,FIFO,20260911,1,1.25,0.75,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b0.75,COMPLETE,2795.5526272757807,2244.786697268999,6487.791863125869,37.940924634308814,6.804356743499366,0.4522172557043694,0.45408338662877,0.24421036793143655,1.344175329314952,18.333333333333332,,5bb2ce88ff86a53c071de5c2cbfbc2ef56fdd72730186dfbc339e35d1df3722b,37,SPT,20260911,1,1.25,0.75,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1,COMPLETE,3893.0504384262535,3389.698087895027,8181.60520880838,42.16787719808047,9.015518433160313,0.4806507647825396,0.5136567608024641,0.22467099970849932,1.1503043454486799,12.666666666666666,,20145a6d3b9cc55507a48eeab8b43ff76a44e510bc9861bb3cd15795268936e4,40,FIFO,20260911,0,1.25,1.0,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1,COMPLETE,3959.144781712004,3422.2232825064184,8616.45972177456,41.666768349358,8.859788939414331,0.4761732416126849,0.5069166015761499,0.2502103418624244,1.1532326473881482,12.666666666666666,,20145a6d3b9cc55507a48eeab8b43ff76a44e510bc9861bb3cd15795268936e4,42,SPT,20260911,0,1.25,1.0,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1,COMPLETE,3916.589351818107,3369.092362376004,8638.595514907807,47.22763582581573,10.159187391256745,0.5369137311757329,0.5392550607172322,0.25830977952938566,4.212089515781705,12.0,,6eb820174ee63d90830b31eaeea5a682f20c7d1b0f99abfbab9e3f7b5bda02af,45,FIFO,20260911,1,1.25,1.0,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1,COMPLETE,3966.0494217038745,3362.5658955916115,8441.564887201786,46.57714107941336,11.257141166334726,0.5102143957365898,0.5183906896703252,0.269305480298002,2.4676351291334653,13.0,,6eb820174ee63d90830b31eaeea5a682f20c7d1b0f99abfbab9e3f7b5bda02af,43,SPT,20260911,1,1.25,1.0,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1.25,COMPLETE,5515.744787224124,4760.015213121945,10791.89323705551,49.072804277634646,13.075318581860966,0.522370187153353,0.546155454323182,0.20813282968740565,2.2312481724106448,10.0,,23edffb4bab54d4187f20f20e79a42139e11ddb13d1e63c5a2a480ab194e72ff,45,FIFO,20260911,0,1.25,1.25,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1.25,COMPLETE,5572.40634101542,4739.642841326417,11813.248255828701,47.93445308666926,13.322821198541412,0.5015402024437444,0.534619993432093,0.24599421646375846,2.5754084135759987,10.333333333333334,,23edffb4bab54d4187f20f20e79a42139e11ddb13d1e63c5a2a480ab194e72ff,46,SPT,20260911,0,1.25,1.25,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1.25,COMPLETE,5292.802016643273,4652.19992271083,10619.402608190368,54.52667402773609,14.663731979483313,0.5775567283394835,0.5756230455650688,0.24773644468737496,2.898870024693437,9.666666666666666,,544bc3b97b82b162982961919c3281b7863d5060722855e0f1f721b9578c1538,48,FIFO,20260911,1,1.25,1.25,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1.25,COMPLETE,5297.506425357097,4679.339177252137,11054.377594797303,52.91424123440563,14.192594912940857,0.560004325196912,0.5594271222832338,0.2707664390773418,1.2626452631418617,11.0,,544bc3b97b82b162982961919c3281b7863d5060722855e0f1f721b9578c1538,50,SPT,20260911,1,1.25,1.25,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1.5,COMPLETE,7199.555738633726,6580.3018576111335,12396.935783930337,54.42733321348264,16.78644841370984,0.545727450813525,0.563673417050905,0.20467644627069387,2.0258476659673614,6.333333333333333,,f085a3eb3dbb1af17d116d1ab39550998d8cf77ac4e33674017dc58a65b2fe28,47,FIFO,20260911,0,1.25,1.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1.5,COMPLETE,6944.377589176747,6179.122110729843,14008.445691814979,52.504562881142164,16.59372774227936,0.5204824631891924,0.5441627089638031,0.23212530001887804,1.1411127473180553,8.0,,f085a3eb3dbb1af17d116d1ab39550998d8cf77ac4e33674017dc58a65b2fe28,45,SPT,20260911,0,1.25,1.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,17.666666666666668
a1.25_b1.5,COMPLETE,6878.161386201848,5893.085009787066,12908.47533905471,59.495311127037965,18.612399031830183,0.5926522131457955,0.5796849588871196,0.21367761441775138,2.949081039197438,7.333333333333333,,a9e6c526dde717b58a1c4ee53ae1a0cfb6b9974104de008b17a794e49d8e4cde,56,FIFO,20260911,1,1.25,1.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.25_b1.5,COMPLETE,6953.352107127337,5817.611599856897,13468.470589402608,57.454950282237824,18.773251988383667,0.559605132503933,0.5635707610688108,0.2672715393450643,4.939813144480435,7.666666666666667,,a9e6c526dde717b58a1c4ee53ae1a0cfb6b9974104de008b17a794e49d8e4cde,51,SPT,20260911,1,1.25,1.5,15.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,14.0
a1.5_b0.5,COMPLETE,1790.5501871424099,1596.0957456979977,3750.559853946631,29.622572976860667,4.821564120822429,0.36060140713572264,0.3706615606436896,0.21347458737041278,3.4888127077521593,23.0,,1133553b1ceaba59e5eef740200a0563b9ae6c0121a56660034d0fa44a494429,33,FIFO,20260911,0,1.5,0.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b0.5,COMPLETE,1796.9462056151779,1611.8140689864467,3610.280375584584,29.53993669516908,4.8259196143789636,0.3596237041805084,0.3705200214765983,0.23166659700223988,1.9566805823374818,23.666666666666668,,1133553b1ceaba59e5eef740200a0563b9ae6c0121a56660034d0fa44a494429,33,SPT,20260911,0,1.5,0.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b0.5,COMPLETE,1892.8899797449662,1725.1554200422447,3697.5363488702556,31.626709125810926,5.721329864773643,0.3769067032907913,0.3714546080618999,0.19674950303684968,2.0623770130323344,24.333333333333332,,8d8bac43db72ee1e4dda31c8df88e925588dc3aeba989ca4057b8f91af869039,37,FIFO,20260911,1,1.5,0.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b0.5,COMPLETE,1884.9636851653595,1726.5149106916324,3671.5444850943427,31.64416201677772,5.512523577041062,0.3801654906321261,0.37095226455527686,0.23454956560823093,1.9923688767177332,24.0,,8d8bac43db72ee1e4dda31c8df88e925588dc3aeba989ca4057b8f91af869039,37,SPT,20260911,1,1.5,0.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b0.75,COMPLETE,2950.3203115332517,2535.1727634096806,6527.23264379618,43.27810294848365,8.68629833096437,0.5008125411721602,0.5292060518359714,0.2743233879865641,3.3292059274837187,19.666666666666668,,ca0c10772eba43550a9f80387f6008ceafb519f193da23fa6c0851d894a50a04,41,FIFO,20260911,0,1.5,0.75,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b0.75,COMPLETE,2985.8622807525617,2505.3992175415788,6588.15229393793,43.089405095675644,9.16148435481668,0.491298785479605,0.5204749421182562,0.28120298249295594,3.4138970642799427,19.333333333333332,,ca0c10772eba43550a9f80387f6008ceafb519f193da23fa6c0851d894a50a04,41,SPT,20260911,0,1.5,0.75,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b0.75,COMPLETE,3068.188088513264,2728.953042612467,6819.637366270482,47.60354408927659,10.709365234735506,0.5348704806914842,0.5263350209463167,0.23862810825369976,4.356416581307456,20.666666666666668,,44582e05ffb95048a98c3d40f8da608edbb9a1d1e946fb16530654103f295047,45,FIFO,20260911,1,1.5,0.75,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b0.75,COMPLETE,3089.609279271558,2691.623839921356,7392.252361807899,46.391953631297454,10.351769625814885,0.5218441431388959,0.5140843226968602,0.29982902708757114,2.2123871091525293,19.666666666666668,,44582e05ffb95048a98c3d40f8da608edbb9a1d1e946fb16530654103f295047,42,SPT,20260911,1,1.5,0.75,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1,COMPLETE,4481.559997340841,3851.322172323149,8562.686267347774,55.243904469278924,16.67305688842105,0.5587174225579357,0.5762366764672083,0.25802471932938026,1.8533353024589652,13.333333333333334,,40a396be653472c0cddce7881379968ba04d5699223b7b94c212d0e1561df048,47,FIFO,20260911,0,1.5,1.0,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1,COMPLETE,4437.864296226011,3738.376487359731,9219.379863563592,53.01431677434428,16.279917409471416,0.5318851539884479,0.5570854993747392,0.2875359346421855,1.3383385524923088,15.333333333333334,,40a396be653472c0cddce7881379968ba04d5699223b7b94c212d0e1561df048,45,SPT,20260911,0,1.5,1.0,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1,COMPLETE,4442.14704376602,3969.9299786525257,9310.41011488186,59.53610069112167,16.846810773318644,0.6177370271952682,0.6068635697538471,0.23455122651743898,21.881955720441177,14.666666666666666,,e8c3235dd70bfbb7a790add97a25374d256653b34fafb684a4d18a62ade7765b,54,FIFO,20260911,1,1.5,1.0,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1,COMPLETE,4520.89372344876,3892.1081317397234,10089.945770877977,56.20502985980474,17.1172657128489,0.5651978447127993,0.5701464759756163,0.2728920229496289,2.4101280223425774,14.666666666666666,,e8c3235dd70bfbb7a790add97a25374d256653b34fafb684a4d18a62ade7765b,50,SPT,20260911,1,1.5,1.0,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1.25,COMPLETE,6290.323198528521,5448.92877939607,11042.18644717922,63.55046689909098,23.003431184712195,0.5872867569223317,0.5903764372729043,0.21747784069215073,3.8826139457225906,9.666666666666666,,2c8379c16805f9ddcdc5d39d9a98e935ad2a5583e262e5e20dd1d4aa55a307c4,51,FIFO,20260911,0,1.5,1.25,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1.25,COMPLETE,6036.522557448868,5487.912651506968,12319.36925462469,60.882529738613286,21.049851484008382,0.5767952005222713,0.5813796896853078,0.32608974368182947,2.4692910938178874,12.0,,2c8379c16805f9ddcdc5d39d9a98e935ad2a5583e262e5e20dd1d4aa55a307c4,51,SPT,20260911,0,1.5,1.25,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1.25,COMPLETE,6230.695602419614,5499.662216265722,11934.57747666421,67.07678948061995,22.294309745339504,0.6490885446759532,0.6223915736976381,0.2520673569361802,4.6075501170743065,10.0,,dd7e985b1cb9c5f0e24f50b51b5e63e23a8bbf584465be76d7a92d603dc65958,59,FIFO,20260911,1,1.5,1.25,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1.25,COMPLETE,6091.5299133845,5128.438458682931,12992.349624312888,63.43648475074407,21.906135697561385,0.6004313897240162,0.5943808192982641,0.29838001777642814,1.8005535039450737,13.0,,dd7e985b1cb9c5f0e24f50b51b5e63e23a8bbf584465be76d7a92d603dc65958,53,SPT,20260911,1,1.5,1.25,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1.5,COMPLETE,8146.07001557758,7951.840772836903,13579.198566254601,68.51470265932137,25.951531861593445,0.6171356776247466,0.6060912739464158,0.191659307184582,1.9992047505099528,7.333333333333333,,5434626236d85a5fd807f85a803c8d1aa25943aeb35d48ad5617858fd5395f1b,53,FIFO,20260911,0,1.5,1.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1.5,COMPLETE,7539.036120099758,6755.766464856166,14837.982530970035,66.295265029416,24.7158184380817,0.6004072124833036,0.6046200451255812,0.2377377765299301,1.9318513434868316,9.333333333333334,,5434626236d85a5fd807f85a803c8d1aa25943aeb35d48ad5617858fd5395f1b,52,SPT,20260911,0,1.5,1.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,19.666666666666668
a1.5_b1.5,COMPLETE,7907.545805947325,7205.093766094591,14286.260041808368,72.51936759422802,26.756806994695122,0.6635715451674604,0.6261884196572969,0.20784079725773336,1.6070733373076307,7.0,,7c22de841ac07860f8ca361c1d5336d0a7700f925522b7b50b3f07e225272abc,59,FIFO,20260911,1,1.5,1.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
a1.5_b1.5,COMPLETE,7733.284033797211,7068.352428284207,15440.148398592997,69.26272230986972,26.795297962203747,0.610376161286496,0.6041134642603682,0.23316284978525031,3.3942825993537666,8.666666666666666,,7c22de841ac07860f8ca361c1d5336d0a7700f925522b7b50b3f07e225272abc,56,SPT,20260911,1,1.5,1.5,18.0,df78cdc094fecc3231d7bc26d2429f53de4ddf32d5d5364a5b0e1c492d3f31da,d11fe87f0d19dd047ac6ba0fdc74f1f4bbf379525f59864e2c3e83a2f6139503,18.0
